,INDICATOR_CODE,INDICATOR_NAME,Country_ID,Country_Code,Region,IncomeGroup,CountryName,RECORDED_YEAR,EMISSION
6862,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2002,0.9470288271
6863,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2003,0.8791890774
6864,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2004,0.8681442141
6865,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2005,0.8575464084
6866,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2006,1.09670987
6867,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2007,1.300620751
6868,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2008,0.9248442368
6869,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2009,1.018447348
6870,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2010,0.9099526066
6871,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2011,0.953271028
6872,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2012,0.9028929427
6873,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2013,0.7968492398
6874,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2014,0.7798880631
6875,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2015,0.7079157856
6876,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2016,0.6911168448
6877,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2017,0.7111193203
6878,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2018,0.8099401749
6879,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2019,0.8123402702
6880,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),245,TUV,East Asia & Pacific,Upper middle income,Tuvalu,2020,0.5962598247
6881,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,1990,0.07220480552
6882,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,1991,0.06938033252
6883,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,1992,0.06742027756
6884,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,1993,0.06729772229
6885,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,1994,0.06453068304
6886,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,1995,0.08948932089
6887,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,1996,0.0986007619
6888,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,1997,0.09083602809
6889,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,1998,0.08252801143
6890,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,1999,0.07512289934
6891,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2000,0.08549284198
6892,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2001,0.08833395187
6893,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2002,0.09808675806
6894,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2003,0.1009671688
6895,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2004,0.1324708957
6896,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2005,0.143510929
6897,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2006,0.1477168857
6898,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2007,0.1415866725
6899,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2008,0.141657914
6900,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2009,0.1348698539
6901,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2010,0.1531771065
6902,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2011,0.1727786678
6903,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2012,0.2006418723
6904,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2013,0.2172022078
6905,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2014,0.1989193962
6906,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2015,0.2048976318
6907,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2016,0.1957085907
6908,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2017,0.207213702
6909,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2018,0.2068997821
6910,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2019,0.249877327
6911,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),246,TZA,Sub-Saharan Africa,Lower middle income,Tanzania,2020,0.2339455921
6912,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,1990,0.04467797412
6913,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,1991,0.04437557145
6914,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,1992,0.04334972205
6915,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,1993,0.04181892598
6916,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,1994,0.03606058349
6917,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,1995,0.04605714345
6918,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,1996,0.0493379349
6919,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,1997,0.05074248289
6920,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,1998,0.05605152053
6921,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,1999,0.05543993755
6922,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2000,0.0540200811
6923,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2001,0.05265447996
6924,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2002,0.05817947793
6925,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2003,0.05946559283
6926,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2004,0.06003075803
6927,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2005,0.07242386799
6928,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2006,0.08339349632
6929,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2007,0.09680118033
6930,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2008,0.09740457036
6931,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2009,0.1068777672
6932,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2010,0.1030247982
6933,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2011,0.1124528311
6934,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2012,0.1102053363
6935,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2013,0.104732807
6936,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2014,0.1131698316
6937,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2015,0.125731922
6938,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2016,0.1276520551
6939,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2017,0.1288904988
6940,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2018,0.141311434
6941,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2019,0.1383731619
6942,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),247,UGA,Sub-Saharan Africa,Low income,Uganda,2020,0.1277930348
6943,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,1990,13.27038584
6944,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,1991,12.5370333
6945,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,1992,11.01894904
6946,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,1993,9.569232568
6947,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,1994,8.005752927
6948,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,1995,7.750502788
6949,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,1996,6.778813423
6950,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,1997,6.487743751
6951,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,1998,6.167934669
6952,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,1999,6.154630189
6953,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2000,6.047132268
6954,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2001,6.176286003
6955,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2002,6.305502602
6956,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2003,6.90667501
6957,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2004,6.472604332
6958,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2005,6.271184113
6959,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2006,6.497195657
6960,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2007,6.711370218
6961,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2008,6.511177945
6962,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2009,5.463591765
6963,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2010,5.862660906
6964,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2011,6.199226948
6965,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2012,6.077865492
6966,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2013,5.941323178
6967,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2014,5.251101919
6968,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2015,4.231466707
6969,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2016,4.480765808
6970,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2017,3.902160853
6971,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2018,4.159868343
6972,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2019,3.933652536
6973,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),248,UKR,Europe & Central Asia,Lower middle income,Ukraine,2020,3.753816189
6974,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,1990,3.090486539
6975,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,1991,3.092312602
6976,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,1992,3.067611552
6977,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,1993,3.071418009
6978,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,1994,3.017162791
6979,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,1995,3.130518499
6980,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,1996,3.116704866
6981,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,1997,3.110897024
6982,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,1998,3.12433917
6983,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,1999,3.055905213
6984,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2000,3.167140886
6985,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2001,3.243556127
6986,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2002,3.347641763
6987,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2003,3.646680369
6988,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2004,3.955406019
6989,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2005,4.246087066
6990,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2006,4.524939703
6991,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2007,4.770239147
6992,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2008,4.867460292
6993,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2009,4.943769467
6994,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2010,5.315552945
6995,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2011,5.67402714
6996,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2012,5.764257247
6997,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2013,5.884629953
6998,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2014,5.855666778
6999,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2015,5.732800691
7000,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2016,5.683373701
7001,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2017,5.769233106
7002,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2018,5.9439703
7003,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2019,6.010516851
7004,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),249,UMC,,,Upper middle income,2020,5.922352264
7005,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,1990,1.234740193
7006,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,1991,1.394315319
7007,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,1992,1.512049851
7008,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,1993,1.415655158
7009,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,1994,1.33738983
7010,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,1995,1.461178817
7011,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,1996,1.689222171
7012,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,1997,1.712875751
7013,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,1998,1.77075125
7014,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,1999,2.068702819
7015,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2000,1.657997755
7016,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2001,1.49845241
7017,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2002,1.370234642
7018,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2003,1.355234514
7019,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2004,1.647624586
7020,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2005,1.632413158
7021,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2006,1.905948983
7022,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2007,1.7588807
7023,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2008,2.32308372
7024,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2009,2.292327272
7025,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2010,1.874277997
7026,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2011,2.26255839
7027,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2012,2.526657951
7028,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2013,2.176045049
7029,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2014,1.91658249
7030,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2015,1.956378507
7031,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2016,1.911408105
7032,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2017,1.783589504
7033,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2018,1.910014526
7034,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2019,1.985381557
7035,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),250,URY,Latin America & Caribbean,High income,Uruguay,2020,1.89971905
7036,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,1990,19.40733586
7037,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,1991,19.00338958
7038,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,1992,19.02284515
7039,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,1993,19.21833148
7040,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,1994,19.25618525
7041,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,1995,19.216897
7042,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,1996,19.57536656
7043,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,1997,20.33085305
7044,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,1998,20.26628688
7045,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,1999,20.10112278
7046,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2000,20.46979674
7047,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2001,20.17153693
7048,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2002,19.44553028
7049,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2003,19.50650553
7050,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2004,19.59761671
7051,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2005,19.46927252
7052,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2006,18.94591684
7053,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2007,19.04291178
7054,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2008,18.27849126
7055,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2009,16.80868142
7056,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2010,17.43173699
7057,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2011,16.60418962
7058,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2012,15.78976015
7059,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2013,16.11117526
7060,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2014,16.04091676
7061,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2015,15.56001544
7062,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2016,15.14988272
7063,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2017,14.82324544
7064,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2018,15.2225181
7065,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2019,14.67338071
7066,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),251,USA,North America,High income,United States,2020,13.03282795
7067,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),252,UZB,Europe & Central Asia,Lower middle income,Uzbekistan,1990,5.741964895
